REGION,SUBREGION,COUNTRY,DS,ORGCD,Total Sum of Count
Africa,Sub-Saharan Africa,Somalia,Mogadishu,UN WOMEN,4
Africa,Sub-Saharan Africa,Somalia,Mogadishu,UNDP,71
Africa,Sub-Saharan Africa,Somalia,Mogadishu,UNFPA,14
Africa,Sub-Saharan Africa,Somalia,Mogadishu,UNHCR,62
Africa,Sub-Saharan Africa,Somalia,Mogadishu,UNICEF,143
Africa,Sub-Saharan Africa,Somalia,Mogadishu,UNIDO,1
Africa,Sub-Saharan Africa,Somalia,Mogadishu,UNOPS,26
Africa,Sub-Saharan Africa,Somalia,Mogadishu,WFP,61
Africa,Sub-Saharan Africa,Somalia,Mogadishu,WHO,34
Africa,Sub-Saharan Africa,South Africa,Cape Town,UN,1
Africa,Sub-Saharan Africa,South Africa,Cape Town,UNHCR,8
Africa,Sub-Saharan Africa,South Africa,Cape Town,WHO,1
Africa,Sub-Saharan Africa,South Africa,Durban,UNAIDS,1
Africa,Sub-Saharan Africa,South Africa,Johannesburg,FAO,9
Africa,Sub-Saharan Africa,South Africa,Johannesburg,IFAD,9
Africa,Sub-Saharan Africa,South Africa,Johannesburg,UN,2
Africa,Sub-Saharan Africa,South Africa,Johannesburg,UN WOMEN,5
Africa,Sub-Saharan Africa,South Africa,Johannesburg,UNAIDS,23
Africa,Sub-Saharan Africa,South Africa,Johannesburg,UNDP,2
Africa,Sub-Saharan Africa,South Africa,Johannesburg,UNESCO,4
Africa,Sub-Saharan Africa,South Africa,Johannesburg,UNFPA,60
Africa,Sub-Saharan Africa,South Africa,Johannesburg,UNICEF,12
Africa,Sub-Saharan Africa,South Africa,Johannesburg,WFP,93
Africa,Sub-Saharan Africa,South Africa,Johannesburg,WHO,1
Africa,Sub-Saharan Africa,South Africa,Pietersburg,ILO,2
Africa,Sub-Saharan Africa,South Africa,Pretoria,FAO,7
Africa,Sub-Saharan Africa,South Africa,Pretoria,ILO,51
Africa,Sub-Saharan Africa,South Africa,Pretoria,IOM,68
Africa,Sub-Saharan Africa,South Africa,Pretoria,UN,36
Africa,Sub-Saharan Africa,South Africa,Pretoria,UN WOMEN,3
Africa,Sub-Saharan Africa,South Africa,Pretoria,UNAIDS,12
Africa,Sub-Saharan Africa,South Africa,Pretoria,UNDP,56
Africa,Sub-Saharan Africa,South Africa,Pretoria,UNFPA,17
Africa,Sub-Saharan Africa,South Africa,Pretoria,UNHCR,127
Africa,Sub-Saharan Africa,South Africa,Pretoria,UNICEF,45
Africa,Sub-Saharan Africa,South Africa,Pretoria,UNIDO,4
Africa,Sub-Saharan Africa,South Africa,Pretoria,WFP,5
Africa,Sub-Saharan Africa,South Africa,Pretoria,WHO,75
Africa,Sub-Saharan Africa,South Africa,Pretoria,WIPO,1
Africa,Sub-Saharan Africa,South Sudan,Akobo,UN,2
Africa,Sub-Saharan Africa,South Sudan,Aweil,UN,84
Africa,Sub-Saharan Africa,South Sudan,Aweil,UNICEF,12
Africa,Sub-Saharan Africa,South Sudan,Aweil,WFP,13
Africa,Sub-Saharan Africa,South Sudan,Aweil,WHO,2
Africa,Sub-Saharan Africa,South Sudan,Bentiu,IOM,10
Africa,Sub-Saharan Africa,South Sudan,Bentiu,UN,119
Africa,Sub-Saharan Africa,South Sudan,Bentiu,UNHCR,15
Africa,Sub-Saharan Africa,South Sudan,Bentiu,UNICEF,14
Africa,Sub-Saharan Africa,South Sudan,Bentiu,WFP,7
Africa,Sub-Saharan Africa,South Sudan,Bentiu,WHO,1
Africa,Sub-Saharan Africa,South Sudan,Bor,FAO,1
Africa,Sub-Saharan Africa,South Sudan,Bor,UN,114
Africa,Sub-Saharan Africa,South Sudan,Bor,UNHCR,19
Africa,Sub-Saharan Africa,South Sudan,Bor,UNICEF,16
Africa,Sub-Saharan Africa,South Sudan,Bor,WFP,15
Africa,Sub-Saharan Africa,South Sudan,Bor,WHO,2
Africa,Sub-Saharan Africa,South Sudan,Bunj,UNHCR,58
Africa,Sub-Saharan Africa,South Sudan,Gok Machar,UN,2
Africa,Sub-Saharan Africa,South Sudan,Juba,FAO,19
Africa,Sub-Saharan Africa,South Sudan,Juba,ILO,1
Africa,Sub-Saharan Africa,South Sudan,Juba,IOM,49
Africa,Sub-Saharan Africa,South Sudan,Juba,UN,1 314
Africa,Sub-Saharan Africa,South Sudan,Juba,UN WOMEN,7
Africa,Sub-Saharan Africa,South Sudan,Juba,UNAIDS,4
Africa,Sub-Saharan Africa,South Sudan,Juba,UNDP,68
Africa,Sub-Saharan Africa,South Sudan,Juba,UNESCO,10
Africa,Sub-Saharan Africa,South Sudan,Juba,UNFPA,46
Africa,Sub-Saharan Africa,South Sudan,Juba,UNHCR,156
Africa,Sub-Saharan Africa,South Sudan,Juba,UNICEF,167
Africa,Sub-Saharan Africa,South Sudan,Juba,UNOPS,6
Africa,Sub-Saharan Africa,South Sudan,Juba,WFP,109
Africa,Sub-Saharan Africa,South Sudan,Juba,WHO,55
Africa,Sub-Saharan Africa,South Sudan,Kapoeta,WFP,6
Africa,Sub-Saharan Africa,South Sudan,Kuajok,FAO,1
Africa,Sub-Saharan Africa,South Sudan,Kuajok,UN,91
Africa,Sub-Saharan Africa,South Sudan,Kuajok,UNICEF,7
Africa,Sub-Saharan Africa,South Sudan,Kuajok,WFP,6
Africa,Sub-Saharan Africa,South Sudan,Kuajok,WHO,2
Africa,Sub-Saharan Africa,South Sudan,Maban,WFP,1
Africa,Sub-Saharan Africa,South Sudan,Malakal County,IOM,10
Africa,Sub-Saharan Africa,South Sudan,Malakal County,UN,168
Africa,Sub-Saharan Africa,South Sudan,Malakal County,UNHCR,15
Africa,Sub-Saharan Africa,South Sudan,Malakal County,UNICEF,22
Africa,Sub-Saharan Africa,South Sudan,Malakal County,WFP,9
Africa,Sub-Saharan Africa,South Sudan,Malakal County,WHO,2
Africa,Sub-Saharan Africa,South Sudan,Pibor,UN,7
Africa,Sub-Saharan Africa,South Sudan,Pibor,UNICEF,2
Africa,Sub-Saharan Africa,South Sudan,Rumbek,FAO,1
Africa,Sub-Saharan Africa,South Sudan,Rumbek,UN,101
Africa,Sub-Saharan Africa,South Sudan,Rumbek,UNICEF,15
Africa,Sub-Saharan Africa,South Sudan,Rumbek,WFP,14
Africa,Sub-Saharan Africa,South Sudan,Rumbek,WHO,2
Africa,Sub-Saharan Africa,South Sudan,Torit,UN,87
Africa,Sub-Saharan Africa,South Sudan,Torit,UNHCR,1
Africa,Sub-Saharan Africa,South Sudan,Torit,UNICEF,12
Africa,Sub-Saharan Africa,South Sudan,Torit,WFP,1
Africa,Sub-Saharan Africa,South Sudan,Torit,WHO,2
Africa,Sub-Saharan Africa,South Sudan,Wau,FAO,1
Africa,Sub-Saharan Africa,South Sudan,Wau,IOM,8
Africa,Sub-Saharan Africa,South Sudan,Wau,UN,162
Africa,Sub-Saharan Africa,South Sudan,Wau,UNFPA,1
Africa,Sub-Saharan Africa,South Sudan,Wau,UNHCR,12
Africa,Sub-Saharan Africa,South Sudan,Wau,UNICEF,22
Africa,Sub-Saharan Africa,South Sudan,Wau,WFP,13
Africa,Sub-Saharan Africa,South Sudan,Wau,WHO,2
Africa,Sub-Saharan Africa,South Sudan,Wunrock,WFP,1
Africa,Sub-Saharan Africa,South Sudan,Yambio,UN,90
Africa,Sub-Saharan Africa,South Sudan,Yambio,UNHCR,18
Africa,Sub-Saharan Africa,South Sudan,Yambio,UNICEF,16
Africa,Sub-Saharan Africa,South Sudan,Yambio,WFP,1
Africa,Sub-Saharan Africa,South Sudan,Yambio,WHO,2
Africa,Sub-Saharan Africa,South Sudan,Yei,UN,11
Africa,Sub-Saharan Africa,South Sudan,Yei,UNHCR,17
Africa,Sub-Saharan Africa,South Sudan,Yei,UNICEF,4
Africa,Sub-Saharan Africa,South Sudan,Yida,WFP,1
Africa,Sub-Saharan Africa,Swaziland,Mbabane,FAO,2
Africa,Sub-Saharan Africa,Swaziland,Mbabane,IOM,2
Africa,Sub-Saharan Africa,Swaziland,Mbabane,UN,8
Africa,Sub-Saharan Africa,Swaziland,Mbabane,UNAIDS,5
Africa,Sub-Saharan Africa,Swaziland,Mbabane,UNDP,21
Africa,Sub-Saharan Africa,Swaziland,Mbabane,UNESCO,2
Africa,Sub-Saharan Africa,Swaziland,Mbabane,UNFPA,11
Africa,Sub-Saharan Africa,Swaziland,Mbabane,UNICEF,22
Africa,Sub-Saharan Africa,Swaziland,Mbabane,WFP,17
Africa,Sub-Saharan Africa,Swaziland,Mbabane,WHO,15
Africa,Sub-Saharan Africa,Tanzania,Arusha,UN,193
Africa,Sub-Saharan Africa,Tanzania,Arusha,WFP,1
Africa,Sub-Saharan Africa,Tanzania,Bariadi,UNFPA,3
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,FAO,10
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,IFAD,2
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,ILO,29
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,IOM,29
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,UN,19
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,UN WOMEN,15
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,UNAIDS,8
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,UNDP,64
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,UNESCO,16
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,UNFPA,27
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,UNHCR,50
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,UNICEF,98
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,UNIDO,3
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,UNOPS,1
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,WFP,65
Africa,Sub-Saharan Africa,Tanzania,Dar-es-Salaam,WHO,42
Africa,Sub-Saharan Africa,Tanzania,Dodoma,UNDP,1
Africa,Sub-Saharan Africa,Tanzania,Dodoma,UNFPA,4
Africa,Sub-Saharan Africa,Tanzania,Dodoma,UNHCR,2
Africa,Sub-Saharan Africa,Tanzania,Dodoma,UNICEF,6
Africa,Sub-Saharan Africa,Tanzania,Dodoma,WFP,15
Africa,Sub-Saharan Africa,Tanzania,Isaka,WFP,4
Africa,Sub-Saharan Africa,Tanzania,Kasulu,IOM,44
Africa,Sub-Saharan Africa,Tanzania,Kasulu,UNDP,4
Africa,Sub-Saharan Africa,Tanzania,Kasulu,UNFPA,1
Africa,Sub-Saharan Africa,Tanzania,Kasulu,UNHCR,73
Africa,Sub-Saharan Africa,Tanzania,Kasulu,WFP,11
Africa,Sub-Saharan Africa,Tanzania,Kibondo,UNHCR,69
Africa,Sub-Saharan Africa,Tanzania,Kibondo,UNICEF,5
Africa,Sub-Saharan Africa,Tanzania,Kibondo,WFP,5
Africa,Sub-Saharan Africa,Tanzania,Kigoma,FAO,1
Africa,Sub-Saharan Africa,Tanzania,Kigoma,IOM,1
Africa,Sub-Saharan Africa,Tanzania,Kigoma,UNHCR,13
Africa,Sub-Saharan Africa,Tanzania,Kigoma,WFP,5
Africa,Sub-Saharan Africa,Tanzania,Makere,IOM,1
Africa,Sub-Saharan Africa,Tanzania,Mbeya,UNICEF,9
Africa,Sub-Saharan Africa,Tanzania,Moshi,IOM,5
Africa,Sub-Saharan Africa,Tanzania,Mwanza,UNHCR,1
Africa,Sub-Saharan Africa,Tanzania,Zanzibar,ILO,1
Africa,Sub-Saharan Africa,Tanzania,Zanzibar,UNAIDS,1
Africa,Sub-Saharan Africa,Tanzania,Zanzibar,UNDP,4
Africa,Sub-Saharan Africa,Tanzania,Zanzibar,UNFPA,5
Africa,Sub-Saharan Africa,Tanzania,Zanzibar,UNICEF,9
Africa,Sub-Saharan Africa,Tanzania,Zanzibar,WHO,2
Africa,Sub-Saharan Africa,Togo,Lome,FAO,4
Africa,Sub-Saharan Africa,Togo,Lome,ILO,1
Africa,Sub-Saharan Africa,Togo,Lome,IOM,4
Africa,Sub-Saharan Africa,Togo,Lome,UN,12
Africa,Sub-Saharan Africa,Togo,Lome,UNAIDS,4
Africa,Sub-Saharan Africa,Togo,Lome,UNDP,35
Africa,Sub-Saharan Africa,Togo,Lome,UNESCO,1
Africa,Sub-Saharan Africa,Togo,Lome,UNFPA,20
Africa,Sub-Saharan Africa,Togo,Lome,UNHCR,10
Africa,Sub-Saharan Africa,Togo,Lome,UNICEF,46
Africa,Sub-Saharan Africa,Togo,Lome,WFP,11
Africa,Sub-Saharan Africa,Togo,Lome,WHO,24
Africa,Sub-Saharan Africa,Uganda,Adjumani,UNHCR,55
Africa,Sub-Saharan Africa,Uganda,Arua,UNDP,1
Africa,Sub-Saharan Africa,Uganda,Arua,UNFPA,1
Africa,Sub-Saharan Africa,Uganda,Arua,UNHCR,68
Africa,Sub-Saharan Africa,Uganda,Arua,WFP,11
Africa,Sub-Saharan Africa,Uganda,Entebbe,IOM,3
Africa,Sub-Saharan Africa,Uganda,Entebbe,UN,517
Africa,Sub-Saharan Africa,Uganda,Entebbe,UNOPS,9
Africa,Sub-Saharan Africa,Uganda,Entebbe,WHO,3
Africa,Sub-Saharan Africa,Uganda,Gulu,FAO,1
Africa,Sub-Saharan Africa,Uganda,Gulu,UN,6
Africa,Sub-Saharan Africa,Uganda,Gulu,UN WOMEN,1
Africa,Sub-Saharan Africa,Uganda,Gulu,UNDP,3
Africa,Sub-Saharan Africa,Uganda,Gulu,UNFPA,5
Africa,Sub-Saharan Africa,Uganda,Gulu,UNICEF,25
Africa,Sub-Saharan Africa,Uganda,Gulu,WFP,7
Africa,Sub-Saharan Africa,Uganda,Hoima,UNHCR,1
Africa,Sub-Saharan Africa,Uganda,Jinja,FAO,2
Africa,Sub-Saharan Africa,Uganda,Kampala,FAO,19
Africa,Sub-Saharan Africa,Uganda,Kampala,IFAD,4
Africa,Sub-Saharan Africa,Uganda,Kampala,ILO,21
Africa,Sub-Saharan Africa,Uganda,Kampala,IOM,82
Africa,Sub-Saharan Africa,Uganda,Kampala,UN,39
Africa,Sub-Saharan Africa,Uganda,Kampala,UN WOMEN,24
Africa,Sub-Saharan Africa,Uganda,Kampala,UNAIDS,7
Africa,Sub-Saharan Africa,Uganda,Kampala,UNDP,77
Africa,Sub-Saharan Africa,Uganda,Kampala,UNESCO,3
Africa,Sub-Saharan Africa,Uganda,Kampala,UNFPA,43
Africa,Sub-Saharan Africa,Uganda,Kampala,UNHCR,141
Africa,Sub-Saharan Africa,Uganda,Kampala,UNICC,1
Africa,Sub-Saharan Africa,Uganda,Kampala,UNICEF,130
Africa,Sub-Saharan Africa,Uganda,Kampala,UNIDO,1
Africa,Sub-Saharan Africa,Uganda,Kampala,UNOPS,2
Africa,Sub-Saharan Africa,Uganda,Kampala,WFP,101
Africa,Sub-Saharan Africa,Uganda,Kampala,WHO,49
Africa,Sub-Saharan Africa,Uganda,Kiryandongo,UNHCR,12
Africa,Sub-Saharan Africa,Uganda,Kisoro,UNHCR,9
Africa,Sub-Saharan Africa,Uganda,Kitgum,UN,1
Africa,Sub-Saharan Africa,Uganda,Kotido,UN,1
Africa,Sub-Saharan Africa,Uganda,Kotido,WFP,7
Africa,Sub-Saharan Africa,Uganda,Kyaka II,IOM,2
Africa,Sub-Saharan Africa,Uganda,Kyangwali,IOM,3
Africa,Sub-Saharan Africa,Uganda,Kyangwali,UNHCR,24
Africa,Sub-Saharan Africa,Uganda,Kyara,UNHCR,22
Africa,Sub-Saharan Africa,Uganda,Lamwo,UNHCR,9
Africa,Sub-Saharan Africa,Uganda,Lira,UN,1
Africa,Sub-Saharan Africa,Uganda,Mbarara,UNFPA,1
Africa,Sub-Saharan Africa,Uganda,Mbarara,UNHCR,50
Africa,Sub-Saharan Africa,Uganda,Mbarara,UNICEF,22
Africa,Sub-Saharan Africa,Uganda,Mbarara,WFP,9
Africa,Sub-Saharan Africa,Uganda,Moroto,UN,6
Africa,Sub-Saharan Africa,Uganda,Moroto,UN WOMEN,2
Africa,Sub-Saharan Africa,Uganda,Moroto,UNDP,2
Africa,Sub-Saharan Africa,Uganda,Moroto,UNFPA,4
Africa,Sub-Saharan Africa,Uganda,Moroto,UNICEF,23
Africa,Sub-Saharan Africa,Uganda,Moroto,WFP,14
Africa,Sub-Saharan Africa,Uganda,Moyo,UNFPA,2
Africa,Sub-Saharan Africa,Uganda,Moyo,UNHCR,38
Africa,Sub-Saharan Africa,Uganda,Nakapiripirit,WFP,2
Africa,Sub-Saharan Africa,Uganda,Nakivale,IOM,4
Africa,Sub-Saharan Africa,Uganda,Nakivale,UNHCR,22
Africa,Sub-Saharan Africa,Uganda,Pader,UNDP,1
Africa,Sub-Saharan Africa,Uganda,Soroti,UN,1
Africa,Sub-Saharan Africa,Uganda,Soroti,WFP,1
Africa,Sub-Saharan Africa,Uganda,Yumbe,UNHCR,52
Africa,Sub-Saharan Africa,Zambia,Kaoma,UNHCR,3
Africa,Sub-Saharan Africa,Zambia,Kawambwa,UNHCR,19
Africa,Sub-Saharan Africa,Zambia,Lusaka,FAO,10
Africa,Sub-Saharan Africa,Zambia,Lusaka,IFAD,1
Africa,Sub-Saharan Africa,Zambia,Lusaka,ILO,24
Africa,Sub-Saharan Africa,Zambia,Lusaka,IOM,13
Africa,Sub-Saharan Africa,Zambia,Lusaka,UN,37
Africa,Sub-Saharan Africa,Zambia,Lusaka,UNAIDS,8
Africa,Sub-Saharan Africa,Zambia,Lusaka,UNDP,42
Africa,Sub-Saharan Africa,Zambia,Lusaka,UNESCO,4
Africa,Sub-Saharan Africa,Zambia,Lusaka,UNFPA,21
Africa,Sub-Saharan Africa,Zambia,Lusaka,UNHCR,33
Africa,Sub-Saharan Africa,Zambia,Lusaka,UNICEF,92
Africa,Sub-Saharan Africa,Zambia,Lusaka,WFP,30
Africa,Sub-Saharan Africa,Zambia,Lusaka,WHO,31
Africa,Sub-Saharan Africa,Zambia,Ndola,WHO,1
Africa,Sub-Saharan Africa,Zambia,Solwezi,UNHCR,13
Africa,Sub-Saharan Africa,Zimbabwe,Bulawayo,WFP,8
Africa,Sub-Saharan Africa,Zimbabwe,Harare,FAO,25
Africa,Sub-Saharan Africa,Zimbabwe,Harare,ILO,18
Africa,Sub-Saharan Africa,Zimbabwe,Harare,IOM,2
Africa,Sub-Saharan Africa,Zimbabwe,Harare,ITU,3
Africa,Sub-Saharan Africa,Zimbabwe,Harare,UN,18
Africa,Sub-Saharan Africa,Zimbabwe,Harare,UN WOMEN,7
Africa,Sub-Saharan Africa,Zimbabwe,Harare,UNAIDS,7
Africa,Sub-Saharan Africa,Zimbabwe,Harare,UNDP,70
Africa,Sub-Saharan Africa,Zimbabwe,Harare,UNESCO,24
Africa,Sub-Saharan Africa,Zimbabwe,Harare,UNFPA,35
Africa,Sub-Saharan Africa,Zimbabwe,Harare,UNHCR,19
Africa,Sub-Saharan Africa,Zimbabwe,Harare,UNICEF,108
Africa,Sub-Saharan Africa,Zimbabwe,Harare,UNIDO,1
Africa,Sub-Saharan Africa,Zimbabwe,Harare,UPU,1
Africa,Sub-Saharan Africa,Zimbabwe,Harare,WFP,76
Africa,Sub-Saharan Africa,Zimbabwe,Harare,WHO,76
Africa,Sub-Saharan Africa,Zimbabwe,Masvingo,WFP,6
Africa,Sub-Saharan Africa,Zimbabwe,Mutare,WFP,1
Africa,Sub-Saharan Africa,Zimbabwe,Tongogara,UNHCR,4
Americas,Latin America and the Caribbean,Antigua and Barbuda,St. John,UN,1
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,FAO,1
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,ILO,22
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,IOM,29
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,PAHO,8
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,UN,25
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,UN WOMEN,1
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,UNAIDS,5
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,UNDP,49
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,UNESCO,15
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,UNFPA,2
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,UNHCR,32
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,UNICEF,88
Americas,Latin America and the Caribbean,Argentina,Buenos Aires,UNOPS,1
Americas,Latin America and the Caribbean,Aruba,Oranjestad,UNHCR,2
Americas,Latin America and the Caribbean,Bahamas,Nassau,PAHO,3
Americas,Latin America and the Caribbean,Bahamas,Nassau,UN,1
Americas,Latin America and the Caribbean,Barbados,Bridgetown,FAO,19
Americas,Latin America and the Caribbean,Barbados,Bridgetown,ITU,3
Americas,Latin America and the Caribbean,Barbados,Bridgetown,PAHO,23
Americas,Latin America and the Caribbean,Barbados,Bridgetown,UN,11
Americas,Latin America and the Caribbean,Barbados,Bridgetown,UN WOMEN,10
Americas,Latin America and the Caribbean,Barbados,Bridgetown,UNDP,19
Americas,Latin America and the Caribbean,Barbados,Bridgetown,UNESCO,1
Americas,Latin America and the Caribbean,Barbados,Bridgetown,UNFPA,2
Americas,Latin America and the Caribbean,Barbados,Bridgetown,UNICEF,20
Americas,Latin America and the Caribbean,Barbados,Bridgetown,WFP,2
Americas,Latin America and the Caribbean,Belize,Belize City,PAHO,8
Americas,Latin America and the Caribbean,Belize,Belize City,UN,7
Americas,Latin America and the Caribbean,Belize,Belize City,UNDP,1
Americas,Latin America and the Caribbean,Belize,Belize City,UNFPA,2
Americas,Latin America and the Caribbean,Belize,Belize City,UNHCR,5
Americas,Latin America and the Caribbean,Belize,Belize City,UNICEF,14
Americas,Latin America and the Caribbean,Belize,Belmopan,UN,1
Americas,Latin America and the Caribbean,Belize,Belmopan,UNDP,5
Americas,Latin America and the Caribbean,Bolivia,Cochabamba,UNICEF,4
Americas,Latin America and the Caribbean,Bolivia,La Paz,FAO,7
Americas,Latin America and the Caribbean,Bolivia,La Paz,IFAD,1
Americas,Latin America and the Caribbean,Bolivia,La Paz,ILO,4
Americas,Latin America and the Caribbean,Bolivia,La Paz,PAHO,10
Americas,Latin America and the Caribbean,Bolivia,La Paz,UN,20
Americas,Latin America and the Caribbean,Bolivia,La Paz,UN WOMEN,3
Americas,Latin America and the Caribbean,Bolivia,La Paz,UNDP,18
Americas,Latin America and the Caribbean,Bolivia,La Paz,UNFPA,14
Americas,Latin America and the Caribbean,Bolivia,La Paz,UNICEF,34
Americas,Latin America and the Caribbean,Bolivia,La Paz,UNOPS,2
Americas,Latin America and the Caribbean,Bolivia,La Paz,WFP,4
Americas,Latin America and the Caribbean,Brazil,Belem,UNICEF,5
Americas,Latin America and the Caribbean,Brazil,Boa Vista,UNHCR,19
Americas,Latin America and the Caribbean,Brazil,Brasilia,FAO,9
Americas,Latin America and the Caribbean,Brazil,Brasilia,IFAD,5
Americas,Latin America and the Caribbean,Brazil,Brasilia,ILO,35
Americas,Latin America and the Caribbean,Brazil,Brasilia,IOM,1
Americas,Latin America and the Caribbean,Brazil,Brasilia,ITU,6
Americas,Latin America and the Caribbean,Brazil,Brasilia,PAHO,27
Americas,Latin America and the Caribbean,Brazil,Brasilia,UN,23
Americas,Latin America and the Caribbean,Brazil,Brasilia,UN WOMEN,12
Americas,Latin America and the Caribbean,Brazil,Brasilia,UNAIDS,5
Americas,Latin America and the Caribbean,Brazil,Brasilia,UNDP,42
Americas,Latin America and the Caribbean,Brazil,Brasilia,UNESCO,18
Americas,Latin America and the Caribbean,Brazil,Brasilia,UNFPA,8
Americas,Latin America and the Caribbean,Brazil,Brasilia,UNHCR,32
Americas,Latin America and the Caribbean,Brazil,Brasilia,UNICEF,75
Americas,Latin America and the Caribbean,Brazil,Brasilia,UNIDO,2
Americas,Latin America and the Caribbean,Brazil,Brasilia,WFP,6
Americas,Latin America and the Caribbean,Brazil,Fortaleza,UNICEF,2
Americas,Latin America and the Caribbean,Brazil,Manaus,ICAO,1
Americas,Latin America and the Caribbean,Brazil,Manaus,UNHCR,4
Americas,Latin America and the Caribbean,Brazil,Manaus,UNICEF,3
Americas,Latin America and the Caribbean,Brazil,Pacaraima,UNHCR,3
Americas,Latin America and the Caribbean,Brazil,Recife,UNICEF,6
Americas,Latin America and the Caribbean,Brazil,Rio De Janeiro,PAHO,19
Americas,Latin America and the Caribbean,Brazil,Rio De Janeiro,UN,11
Americas,Latin America and the Caribbean,Brazil,Rio De Janeiro,UNICEF,4
Americas,Latin America and the Caribbean,Brazil,Rio De Janeiro,WIPO,3
Americas,Latin America and the Caribbean,Brazil,Salvador,IFAD,2
Americas,Latin America and the Caribbean,Brazil,Salvador,UNICEF,3
Americas,Latin America and the Caribbean,Brazil,Sao Luis,UNICEF,2
Americas,Latin America and the Caribbean,Brazil,Sao Paulo,ILO,1
Americas,Latin America and the Caribbean,Brazil,Sao Paulo,PAHO,1
Americas,Latin America and the Caribbean,Brazil,Sao Paulo,UNHCR,13
Americas,Latin America and the Caribbean,Brazil,Sao Paulo,UNICEF,6
Americas,Latin America and the Caribbean,Chile,Arica,UNHCR,3
Americas,Latin America and the Caribbean,Chile,Santiago,FAO,81
Americas,Latin America and the Caribbean,Chile,Santiago,ILO,27
Americas,Latin America and the Caribbean,Chile,Santiago,IOM,2
Americas,Latin America and the Caribbean,Chile,Santiago,ITU,2
Americas,Latin America and the Caribbean,Chile,Santiago,PAHO,6
Americas,Latin America and the Caribbean,Chile,Santiago,UN,504
Americas,Latin America and the Caribbean,Chile,Santiago,UNDP,13
Americas,Latin America and the Caribbean,Chile,Santiago,UNESCO,12
Americas,Latin America and the Caribbean,Chile,Santiago,UNFPA,1
Americas,Latin America and the Caribbean,Chile,Santiago,UNHCR,12
Americas,Latin America and the Caribbean,Chile,Santiago,UNICEF,38
Americas,Latin America and the Caribbean,Chile,Santiago,WFP,1
Americas,Latin America and the Caribbean,Colombia,Apartado,UN,5
Americas,Latin America and the Caribbean,Colombia,Apartado,UNHCR,6
Americas,Latin America and the Caribbean,Colombia,Arauca,IOM,6
Americas,Latin America and the Caribbean,Colombia,Arauca,UN,5
Americas,Latin America and the Caribbean,Colombia,Arauca,UNHCR,6
Americas,Latin America and the Caribbean,Colombia,Arauca,WFP,4
Americas,Latin America and the Caribbean,Colombia,Barrancabermeja,UN,2
Americas,Latin America and the Caribbean,Colombia,Barranquilla,IOM,6
Americas,Latin America and the Caribbean,Colombia,Barranquilla,UN,7
Americas,Latin America and the Caribbean,Colombia,Barranquilla,UNHCR,6
Americas,Latin America and the Caribbean,Colombia,Bogota,FAO,7
Americas,Latin America and the Caribbean,Colombia,Bogota,ILO,21
Americas,Latin America and the Caribbean,Colombia,Bogota,IOM,320
Americas,Latin America and the Caribbean,Colombia,Bogota,PAHO,11
Americas,Latin America and the Caribbean,Colombia,Bogota,UN,214
Americas,Latin America and the Caribbean,Colombia,Bogota,UN WOMEN,15
Americas,Latin America and the Caribbean,Colombia,Bogota,UNDP,43
Americas,Latin America and the Caribbean,Colombia,Bogota,UNFPA,8
Americas,Latin America and the Caribbean,Colombia,Bogota,UNHCR,60
Americas,Latin America and the Caribbean,Colombia,Bogota,UNICEF,60
Americas,Latin America and the Caribbean,Colombia,Bogota,UNIDO,3
Americas,Latin America and the Caribbean,Colombia,Bogota,WFP,48
Americas,Latin America and the Caribbean,Colombia,Bucaramanga,IOM,5
Americas,Latin America and the Caribbean,Colombia,Bucaramanga,UN,1
Americas,Latin America and the Caribbean,Colombia,Buenaventura,UNHCR,1
Americas,Latin America and the Caribbean,Colombia,Cali,IOM,13
Americas,Latin America and the Caribbean,Colombia,Cali,UN,13
