region,subregion,iso3,country,city,org,year,total_sum_count
Africa,Sub-Saharan Africa,SOM,Somalia,Hargeisa,UNFPA,2022,6
Africa,Sub-Saharan Africa,SOM,Somalia,Hargeisa,UNHCR,2022,19
Africa,Sub-Saharan Africa,SOM,Somalia,Hargeisa,UNICEF,2022,46
Africa,Sub-Saharan Africa,SOM,Somalia,Hargeisa,WFP,2022,57
Africa,Sub-Saharan Africa,SOM,Somalia,Hargeisa,WHO,2022,18
Africa,Sub-Saharan Africa,SOM,Somalia,Jowhar,UN,2022,14
Africa,Sub-Saharan Africa,SOM,Somalia,Kismayo,IOM,2022,5
Africa,Sub-Saharan Africa,SOM,Somalia,Kismayo,UN,2022,29
Africa,Sub-Saharan Africa,SOM,Somalia,Kismayo,UNFPA,2022,1
Africa,Sub-Saharan Africa,SOM,Somalia,Kismayo,UNHCR,2022,8
Africa,Sub-Saharan Africa,SOM,Somalia,Kismayo,WFP,2022,9
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,FAO,2022,12
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,ICAO,2022,1
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,ILO,2022,3
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,IOM,2022,43
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,UN,2022,449
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,UN WOMEN,2022,4
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,UNDP,2022,59
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,UNFPA,2022,15
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,UNHCR,2022,66
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,UNICEF,2022,165
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,UNIDO,2022,1
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,UNOPS,2022,21
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,WFP,2022,85
Africa,Sub-Saharan Africa,SOM,Somalia,Mogadishu,WHO,2022,35
Africa,Sub-Saharan Africa,SSD,South Sudan,Akobo,UN,2022,3
Africa,Sub-Saharan Africa,SSD,South Sudan,Aweil,UN,2022,84
Africa,Sub-Saharan Africa,SSD,South Sudan,Aweil,WFP,2022,47
Africa,Sub-Saharan Africa,SSD,South Sudan,Aweil,WHO,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,Bentiu,IOM,2022,11
Africa,Sub-Saharan Africa,SSD,South Sudan,Bentiu,UN,2022,123
Africa,Sub-Saharan Africa,SSD,South Sudan,Bentiu,UNFPA,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,Bentiu,UNHCR,2022,18
Africa,Sub-Saharan Africa,SSD,South Sudan,Bentiu,UNICEF,2022,11
Africa,Sub-Saharan Africa,SSD,South Sudan,Bentiu,WFP,2022,20
Africa,Sub-Saharan Africa,SSD,South Sudan,Bentiu,WHO,2022,1
Africa,Sub-Saharan Africa,SSD,South Sudan,Bor,FAO,2022,1
Africa,Sub-Saharan Africa,SSD,South Sudan,Bor,UN,2022,111
Africa,Sub-Saharan Africa,SSD,South Sudan,Bor,UNHCR,2022,18
Africa,Sub-Saharan Africa,SSD,South Sudan,Bor,UNICEF,2022,11
Africa,Sub-Saharan Africa,SSD,South Sudan,Bor,WFP,2022,40
Africa,Sub-Saharan Africa,SSD,South Sudan,Bor,WHO,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,Bunj,UNHCR,2022,58
Africa,Sub-Saharan Africa,SSD,South Sudan,Gok Machar,UN,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,FAO,2022,17
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,IOM,2022,49
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,UN,2022,1295
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,UN WOMEN,2022,6
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,UNAIDS,2022,5
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,UNDP,2022,72
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,UNESCO,2022,12
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,UNFPA,2022,45
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,UNHCR,2022,156
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,UNICEF,2022,145
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,UNOPS,2022,6
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,WFP,2022,307
Africa,Sub-Saharan Africa,SSD,South Sudan,Juba,WHO,2022,52
Africa,Sub-Saharan Africa,SSD,South Sudan,Kapoeta,WFP,2022,15
Africa,Sub-Saharan Africa,SSD,South Sudan,Kuajok,FAO,2022,1
Africa,Sub-Saharan Africa,SSD,South Sudan,Kuajok,UN,2022,91
Africa,Sub-Saharan Africa,SSD,South Sudan,Kuajok,WFP,2022,28
Africa,Sub-Saharan Africa,SSD,South Sudan,Kuajok,WHO,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,Maban,WFP,2022,16
Africa,Sub-Saharan Africa,SSD,South Sudan,Malakal County,IOM,2022,11
Africa,Sub-Saharan Africa,SSD,South Sudan,Malakal County,UN,2022,169
Africa,Sub-Saharan Africa,SSD,South Sudan,Malakal County,UNHCR,2022,15
Africa,Sub-Saharan Africa,SSD,South Sudan,Malakal County,UNICEF,2022,16
Africa,Sub-Saharan Africa,SSD,South Sudan,Malakal County,WFP,2022,30
Africa,Sub-Saharan Africa,SSD,South Sudan,Malakal County,WHO,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,NA,IOM,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,Pibor,UN,2022,9
Africa,Sub-Saharan Africa,SSD,South Sudan,Pibor,UNICEF,2022,3
Africa,Sub-Saharan Africa,SSD,South Sudan,Rumbek,FAO,2022,1
Africa,Sub-Saharan Africa,SSD,South Sudan,Rumbek,UN,2022,100
Africa,Sub-Saharan Africa,SSD,South Sudan,Rumbek,UNICEF,2022,10
Africa,Sub-Saharan Africa,SSD,South Sudan,Rumbek,WFP,2022,36
Africa,Sub-Saharan Africa,SSD,South Sudan,Rumbek,WHO,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,Torit,UN,2022,91
Africa,Sub-Saharan Africa,SSD,South Sudan,Torit,UNHCR,2022,11
Africa,Sub-Saharan Africa,SSD,South Sudan,Torit,WFP,2022,16
Africa,Sub-Saharan Africa,SSD,South Sudan,Torit,WHO,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,Wau,FAO,2022,1
Africa,Sub-Saharan Africa,SSD,South Sudan,Wau,IOM,2022,6
Africa,Sub-Saharan Africa,SSD,South Sudan,Wau,UN,2022,159
Africa,Sub-Saharan Africa,SSD,South Sudan,Wau,UNHCR,2022,12
Africa,Sub-Saharan Africa,SSD,South Sudan,Wau,UNICEF,2022,20
Africa,Sub-Saharan Africa,SSD,South Sudan,Wau,WFP,2022,47
Africa,Sub-Saharan Africa,SSD,South Sudan,Wau,WHO,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,Wunrock,WFP,2022,5
Africa,Sub-Saharan Africa,SSD,South Sudan,Yambio,UN,2022,87
Africa,Sub-Saharan Africa,SSD,South Sudan,Yambio,UNHCR,2022,18
Africa,Sub-Saharan Africa,SSD,South Sudan,Yambio,UNICEF,2022,15
Africa,Sub-Saharan Africa,SSD,South Sudan,Yambio,WFP,2022,5
Africa,Sub-Saharan Africa,SSD,South Sudan,Yambio,WHO,2022,2
Africa,Sub-Saharan Africa,SSD,South Sudan,Yei,UN,2022,8
Africa,Sub-Saharan Africa,SSD,South Sudan,Yei,UNHCR,2022,17
Africa,Sub-Saharan Africa,SSD,South Sudan,Yida,WFP,2022,6
Africa,Sub-Saharan Africa,STP,Sao Tome and Principe,Sao Tome,FAO,2022,2
Africa,Sub-Saharan Africa,STP,Sao Tome and Principe,Sao Tome,ILO,2022,1
Africa,Sub-Saharan Africa,STP,Sao Tome and Principe,Sao Tome,UN,2022,9
Africa,Sub-Saharan Africa,STP,Sao Tome and Principe,Sao Tome,UNDP,2022,18
Africa,Sub-Saharan Africa,STP,Sao Tome and Principe,Sao Tome,UNFPA,2022,6
Africa,Sub-Saharan Africa,STP,Sao Tome and Principe,Sao Tome,UNICEF,2022,16
Africa,Sub-Saharan Africa,STP,Sao Tome and Principe,Sao Tome,WFP,2022,6
Africa,Sub-Saharan Africa,STP,Sao Tome and Principe,Sao Tome,WHO,2022,10
Africa,Sub-Saharan Africa,SWZ,Swaziland,Mbabane,FAO,2022,2
Africa,Sub-Saharan Africa,SWZ,Swaziland,Mbabane,IOM,2022,2
Africa,Sub-Saharan Africa,SWZ,Swaziland,Mbabane,UN,2022,11
Africa,Sub-Saharan Africa,SWZ,Swaziland,Mbabane,UNAIDS,2022,5
Africa,Sub-Saharan Africa,SWZ,Swaziland,Mbabane,UNDP,2022,21
Africa,Sub-Saharan Africa,SWZ,Swaziland,Mbabane,UNESCO,2022,2
Africa,Sub-Saharan Africa,SWZ,Swaziland,Mbabane,UNFPA,2022,10
Africa,Sub-Saharan Africa,SWZ,Swaziland,Mbabane,UNICEF,2022,26
Africa,Sub-Saharan Africa,SWZ,Swaziland,Mbabane,WFP,2022,22
Africa,Sub-Saharan Africa,SWZ,Swaziland,Mbabane,WHO,2022,16
Africa,Sub-Saharan Africa,SYC,Seychelles,Victoria,FAO,2022,15
Africa,Sub-Saharan Africa,SYC,Seychelles,Victoria,UN,2022,1
Africa,Sub-Saharan Africa,SYC,Seychelles,Victoria,WHO,2022,6
Africa,Sub-Saharan Africa,TCD,Chad,Abeche,UN,2022,2
Africa,Sub-Saharan Africa,TCD,Chad,Abeche,UNFPA,2022,2
Africa,Sub-Saharan Africa,TCD,Chad,Abeche,UNHCR,2022,12
Africa,Sub-Saharan Africa,TCD,Chad,Abeche,UNICEF,2022,12
Africa,Sub-Saharan Africa,TCD,Chad,Abeche,WFP,2022,34
Africa,Sub-Saharan Africa,TCD,Chad,Abeche,WHO,2022,1
Africa,Sub-Saharan Africa,TCD,Chad,Amdjarass,UNHCR,2022,10
Africa,Sub-Saharan Africa,TCD,Chad,Ati,WFP,2022,7
Africa,Sub-Saharan Africa,TCD,Chad,Baga Sola,UN,2022,2
Africa,Sub-Saharan Africa,TCD,Chad,Baga Sola,UNHCR,2022,16
Africa,Sub-Saharan Africa,TCD,Chad,Baga Sola,WFP,2022,15
Africa,Sub-Saharan Africa,TCD,Chad,Bol,UNDP,2022,2
Africa,Sub-Saharan Africa,TCD,Chad,Bol,UNICEF,2022,14
Africa,Sub-Saharan Africa,TCD,Chad,Bol,WFP,2022,13
Africa,Sub-Saharan Africa,TCD,Chad,Bol,WHO,2022,1
Africa,Sub-Saharan Africa,TCD,Chad,Farchana,UNHCR,2022,24
Africa,Sub-Saharan Africa,TCD,Chad,Farchana,WFP,2022,17
Africa,Sub-Saharan Africa,TCD,Chad,Gore,UN,2022,1
Africa,Sub-Saharan Africa,TCD,Chad,Gore,UNHCR,2022,34
Africa,Sub-Saharan Africa,TCD,Chad,Gore,WFP,2022,13
Africa,Sub-Saharan Africa,TCD,Chad,Goz Beida,UNHCR,2022,19
Africa,Sub-Saharan Africa,TCD,Chad,Goz Beida,WFP,2022,9
Africa,Sub-Saharan Africa,TCD,Chad,Guereda,UNHCR,2022,16
Africa,Sub-Saharan Africa,TCD,Chad,Guereda,WFP,2022,10
Africa,Sub-Saharan Africa,TCD,Chad,Haraze,UNHCR,2022,6
Africa,Sub-Saharan Africa,TCD,Chad,Iriba,UNHCR,2022,22
Africa,Sub-Saharan Africa,TCD,Chad,Iriba,WFP,2022,11
Africa,Sub-Saharan Africa,TCD,Chad,Mao,WFP,2022,11
Africa,Sub-Saharan Africa,TCD,Chad,Maro,UNHCR,2022,12
Africa,Sub-Saharan Africa,TCD,Chad,Moissala,UNHCR,2022,8
Africa,Sub-Saharan Africa,TCD,Chad,Mongo,UNICEF,2022,16
Africa,Sub-Saharan Africa,TCD,Chad,Mongo,WFP,2022,15
Africa,Sub-Saharan Africa,TCD,Chad,Moundou,UNICEF,2022,16
Africa,Sub-Saharan Africa,TCD,Chad,Moundou,WFP,2022,3
Africa,Sub-Saharan Africa,TCD,Chad,Moussoro,IOM,2022,1
Africa,Sub-Saharan Africa,TCD,Chad,Moussoro,WFP,2022,8
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,FAO,2022,9
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,IOM,2022,15
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,UN,2022,64
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,UNAIDS,2022,4
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,UNDP,2022,61
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,UNESCO,2022,2
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,UNFPA,2022,20
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,UNHCR,2022,89
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,UNICEF,2022,131
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,WFP,2022,122
Africa,Sub-Saharan Africa,TCD,Chad,Ndjamena,WHO,2022,47
Africa,Sub-Saharan Africa,TGO,Togo,Lome,FAO,2022,4
Africa,Sub-Saharan Africa,TGO,Togo,Lome,IOM,2022,6
Africa,Sub-Saharan Africa,TGO,Togo,Lome,UN,2022,14
Africa,Sub-Saharan Africa,TGO,Togo,Lome,UNAIDS,2022,4
Africa,Sub-Saharan Africa,TGO,Togo,Lome,UNDP,2022,31
Africa,Sub-Saharan Africa,TGO,Togo,Lome,UNESCO,2022,1
Africa,Sub-Saharan Africa,TGO,Togo,Lome,UNFPA,2022,20
Africa,Sub-Saharan Africa,TGO,Togo,Lome,UNHCR,2022,8
Africa,Sub-Saharan Africa,TGO,Togo,Lome,UNICEF,2022,45
Africa,Sub-Saharan Africa,TGO,Togo,Lome,WFP,2022,16
Africa,Sub-Saharan Africa,TGO,Togo,Lome,WHO,2022,23
Africa,Sub-Saharan Africa,TZA,Tanzania,Arusha,ILO,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Arusha,IOM,2022,2
Africa,Sub-Saharan Africa,TZA,Tanzania,Arusha,UN,2022,190
Africa,Sub-Saharan Africa,TZA,Tanzania,Arusha,WFP,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Bariadi,UNFPA,2022,3
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,FAO,2022,10
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,IFAD,2022,2
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,ILO,2022,27
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,IOM,2022,32
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,UN,2022,21
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,UN WOMEN,2022,17
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,UNAIDS,2022,9
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,UNDP,2022,60
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,UNESCO,2022,14
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,UNFPA,2022,27
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,UNHCR,2022,44
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,UNICEF,2022,103
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,UNIDO,2022,3
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,UNOPS,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,WFP,2022,66
Africa,Sub-Saharan Africa,TZA,Tanzania,Dar-es-Salaam,WHO,2022,41
Africa,Sub-Saharan Africa,TZA,Tanzania,Dodoma,UNDP,2022,4
Africa,Sub-Saharan Africa,TZA,Tanzania,Dodoma,UNFPA,2022,5
Africa,Sub-Saharan Africa,TZA,Tanzania,Dodoma,UNHCR,2022,2
Africa,Sub-Saharan Africa,TZA,Tanzania,Dodoma,UNICEF,2022,6
Africa,Sub-Saharan Africa,TZA,Tanzania,Dodoma,WFP,2022,19
Africa,Sub-Saharan Africa,TZA,Tanzania,Dodoma,WHO,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Isaka,WFP,2022,4
Africa,Sub-Saharan Africa,TZA,Tanzania,Kasulu,IOM,2022,52
Africa,Sub-Saharan Africa,TZA,Tanzania,Kasulu,UNDP,2022,4
Africa,Sub-Saharan Africa,TZA,Tanzania,Kasulu,UNFPA,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Kasulu,UNHCR,2022,82
Africa,Sub-Saharan Africa,TZA,Tanzania,Kasulu,WFP,2022,11
Africa,Sub-Saharan Africa,TZA,Tanzania,Kibondo,UNHCR,2022,64
Africa,Sub-Saharan Africa,TZA,Tanzania,Kibondo,UNICEF,2022,7
Africa,Sub-Saharan Africa,TZA,Tanzania,Kibondo,WFP,2022,6
Africa,Sub-Saharan Africa,TZA,Tanzania,Kigoma,FAO,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Kigoma,IOM,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Kigoma,UN,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Kigoma,UNHCR,2022,18
Africa,Sub-Saharan Africa,TZA,Tanzania,Kigoma,WFP,2022,5
Africa,Sub-Saharan Africa,TZA,Tanzania,Makere,IOM,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Mbeya,UNICEF,2022,12
Africa,Sub-Saharan Africa,TZA,Tanzania,Moshi,IOM,2022,5
Africa,Sub-Saharan Africa,TZA,Tanzania,Singida,UN WOMEN,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Zanzibar,ILO,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Zanzibar,UNAIDS,2022,1
Africa,Sub-Saharan Africa,TZA,Tanzania,Zanzibar,UNDP,2022,3
Africa,Sub-Saharan Africa,TZA,Tanzania,Zanzibar,UNFPA,2022,4
Africa,Sub-Saharan Africa,TZA,Tanzania,Zanzibar,UNICEF,2022,11
Africa,Sub-Saharan Africa,TZA,Tanzania,Zanzibar,WHO,2022,2
Africa,Sub-Saharan Africa,UGA,Uganda,Adjumani,UN WOMEN,2022,2
Africa,Sub-Saharan Africa,UGA,Uganda,Adjumani,UNFPA,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Adjumani,UNHCR,2022,59
Africa,Sub-Saharan Africa,UGA,Uganda,Arua,UNDP,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Arua,UNFPA,2022,2
Africa,Sub-Saharan Africa,UGA,Uganda,Arua,UNHCR,2022,66
Africa,Sub-Saharan Africa,UGA,Uganda,Arua,WFP,2022,14
Africa,Sub-Saharan Africa,UGA,Uganda,Entebbe,IOM,2022,5
Africa,Sub-Saharan Africa,UGA,Uganda,Entebbe,UN,2022,529
Africa,Sub-Saharan Africa,UGA,Uganda,Entebbe,UNOPS,2022,5
Africa,Sub-Saharan Africa,UGA,Uganda,Entebbe,WHO,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Gulu,UN WOMEN,2022,2
Africa,Sub-Saharan Africa,UGA,Uganda,Gulu,UNDP,2022,3
Africa,Sub-Saharan Africa,UGA,Uganda,Gulu,UNFPA,2022,4
Africa,Sub-Saharan Africa,UGA,Uganda,Gulu,UNICEF,2022,25
Africa,Sub-Saharan Africa,UGA,Uganda,Gulu,WFP,2022,9
Africa,Sub-Saharan Africa,UGA,Uganda,Jinja,FAO,2022,2
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,FAO,2022,21
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,IFAD,2022,7
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,ILO,2022,25
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,IOM,2022,104
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,ITU,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,UN,2022,26
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,UN WOMEN,2022,32
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,UNAIDS,2022,9
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,UNDP,2022,75
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,UNESCO,2022,3
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,UNFPA,2022,35
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,UNHCR,2022,141
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,UNICEF,2022,133
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,UNIDO,2022,2
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,UNOPS,2022,2
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,WFP,2022,102
Africa,Sub-Saharan Africa,UGA,Uganda,Kampala,WHO,2022,51
Africa,Sub-Saharan Africa,UGA,Uganda,Kiryandongo,UNHCR,2022,15
Africa,Sub-Saharan Africa,UGA,Uganda,Kisoro,UNHCR,2022,8
Africa,Sub-Saharan Africa,UGA,Uganda,Kotido,WFP,2022,11
Africa,Sub-Saharan Africa,UGA,Uganda,Kyaka II,IOM,2022,4
Africa,Sub-Saharan Africa,UGA,Uganda,Kyangwali,IOM,2022,3
Africa,Sub-Saharan Africa,UGA,Uganda,Kyangwali,UNHCR,2022,26
Africa,Sub-Saharan Africa,UGA,Uganda,Kyangwali,WFP,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Kyara,UNHCR,2022,27
Africa,Sub-Saharan Africa,UGA,Uganda,Kyenjojo,WFP,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Lamwo,UNHCR,2022,9
Africa,Sub-Saharan Africa,UGA,Uganda,Mbarara,UNFPA,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Mbarara,UNHCR,2022,53
Africa,Sub-Saharan Africa,UGA,Uganda,Mbarara,UNICEF,2022,23
Africa,Sub-Saharan Africa,UGA,Uganda,Mbarara,WFP,2022,6
Africa,Sub-Saharan Africa,UGA,Uganda,Moroto,UN,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Moroto,UN WOMEN,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Moroto,UNDP,2022,2
Africa,Sub-Saharan Africa,UGA,Uganda,Moroto,UNFPA,2022,4
Africa,Sub-Saharan Africa,UGA,Uganda,Moroto,UNICEF,2022,25
Africa,Sub-Saharan Africa,UGA,Uganda,Moroto,WFP,2022,14
Africa,Sub-Saharan Africa,UGA,Uganda,Moyo,UNFPA,2022,2
Africa,Sub-Saharan Africa,UGA,Uganda,Moyo,UNHCR,2022,42
Africa,Sub-Saharan Africa,UGA,Uganda,Nakapiripirit,WFP,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Nakivale,IOM,2022,5
Africa,Sub-Saharan Africa,UGA,Uganda,Nakivale,UNHCR,2022,23
Africa,Sub-Saharan Africa,UGA,Uganda,Pader,UNDP,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Soroti,WFP,2022,1
Africa,Sub-Saharan Africa,UGA,Uganda,Yumbe,UNHCR,2022,57
Africa,Sub-Saharan Africa,ZAF,South Africa,Cape Town,ILO,2022,2
Africa,Sub-Saharan Africa,ZAF,South Africa,Cape Town,UN,2022,2
Africa,Sub-Saharan Africa,ZAF,South Africa,Cape Town,UNHCR,2022,8
Africa,Sub-Saharan Africa,ZAF,South Africa,Cape Town,WHO,2022,1
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,FAO,2022,6
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,IFAD,2022,7
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,UN,2022,2
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,UN WOMEN,2022,5
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,UNAIDS,2022,25
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,UNDP,2022,2
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,UNESCO,2022,7
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,UNFPA,2022,58
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,UNICEF,2022,12
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,WFP,2022,105
Africa,Sub-Saharan Africa,ZAF,South Africa,Johannesburg,WHO,2022,1
Africa,Sub-Saharan Africa,ZAF,South Africa,Pietersburg,ILO,2022,6
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,FAO,2022,6
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,ILO,2022,50
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,IOM,2022,71
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,UN,2022,31
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,UN WOMEN,2022,4
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,UNAIDS,2022,11
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,UNDP,2022,57
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,UNFPA,2022,16
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,UNHCR,2022,130
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,UNICEF,2022,49
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,UNIDO,2022,4
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,WFP,2022,6
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,WHO,2022,74
Africa,Sub-Saharan Africa,ZAF,South Africa,Pretoria,WIPO,2022,1
Africa,Sub-Saharan Africa,ZMB,Zambia,Chipata,UNICEF,2022,1
Africa,Sub-Saharan Africa,ZMB,Zambia,Kaoma,UNHCR,2022,4
Africa,Sub-Saharan Africa,ZMB,Zambia,Kawambwa,UNHCR,2022,15
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,FAO,2022,9
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,IFAD,2022,2
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,ILO,2022,22
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,IOM,2022,11
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,UN,2022,43
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,UNAIDS,2022,7
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,UNDP,2022,37
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,UNESCO,2022,4
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,UNFPA,2022,20
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,UNHCR,2022,34
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,UNICEF,2022,96
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,WFP,2022,33
Africa,Sub-Saharan Africa,ZMB,Zambia,Lusaka,WHO,2022,27
Africa,Sub-Saharan Africa,ZMB,Zambia,Mongu,UNICEF,2022,1
Africa,Sub-Saharan Africa,ZMB,Zambia,Mpulungu,FAO,2022,1
Africa,Sub-Saharan Africa,ZMB,Zambia,Solwezi,UNHCR,2022,12
